[2025-05-05 23:30:03,154][generator][INFO] - Start generate dataset.
[2025-05-05 23:30:03,157][generator][INFO] - Config:
data_generator:
  model_name: VGG19
  dataset_name: CIFAR100
  big_batch_size: 500
  small_batch_size: 128
  num_workers: 4
  target: generate_dataset.VGG_generator.VGG19_on_CIFAR100_generator
  cfg:
    speed_up:
    - 3.0
    - 4.0
    method: ${method}
    model_name: ${data_generator.model_name}
    dataset_name: ${data_generator.dataset_name}
_recursive_: true
level: 2
index: 2
num: 3
num_proc: 1
method: group_sl
name: ${data_generator.model_name}_on_${data_generator.dataset_name}
model_name: ${data_generator.model_name}
dataset_name: ${data_generator.dataset_name}
save_path: ../dataset_model/${name}_level_${level}_${index}
dataset_path: ../dataset/${data_generator.dataset_name}
cache_path: .cache/${index}
generator:
  _target_: ${data_generator.target}
  _recursive_: true
  _partial_: true
  level: ${level}
  method: ${method}
  num: ${num}
  cfg: ${data_generator.cfg}
  cfg_big_dataset: ${big_batch_dataset}
  cfg_small_dataset: ${small_batch_dataset}
dataset:
  dataset_name: ${data_generator.dataset_name}
  num_workers: ${data_generator.num_workers}
  big_batch: ${data_generator.big_batch_size}
  small_batch: ${data_generator.small_batch_size}
  dataset_path: ${dataset_path}
big_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.big_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}
small_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.small_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}

[2025-05-05 23:30:15,067][train][INFO] - Before training : Train Acc=0.0099  Val Acc=0.0100
[2025-05-05 23:30:23,219][train][INFO] - Epoch 1/200, Val Acc=0.0754, Val Loss=3.9657, lr=0.1000
[2025-05-05 23:39:00,227][train][INFO] - Epoch 66/200, Val Acc=0.4986, Val Loss=1.9967, lr=0.1000
[2025-05-05 23:39:08,182][train][INFO] - Epoch 67/200, Val Acc=0.5070, Val Loss=1.9948, lr=0.1000
[2025-05-05 23:39:16,295][train][INFO] - Epoch 68/200, Val Acc=0.4801, Val Loss=2.1830, lr=0.1000
[2025-05-05 23:39:24,263][train][INFO] - Epoch 69/200, Val Acc=0.5004, Val Loss=1.9642, lr=0.1000
[2025-05-05 23:39:31,853][train][INFO] - Epoch 70/200, Val Acc=0.4792, Val Loss=2.1867, lr=0.1000
[2025-05-05 23:39:39,930][train][INFO] - Epoch 71/200, Val Acc=0.4918, Val Loss=2.0780, lr=0.1000
[2025-05-05 23:39:47,998][train][INFO] - Epoch 72/200, Val Acc=0.5091, Val Loss=1.9241, lr=0.1000
[2025-05-05 23:39:55,817][train][INFO] - Epoch 73/200, Val Acc=0.5028, Val Loss=1.9947, lr=0.1000
[2025-05-05 23:40:03,624][train][INFO] - Epoch 74/200, Val Acc=0.4824, Val Loss=2.0441, lr=0.1000
[2025-05-05 23:40:11,567][train][INFO] - Epoch 75/200, Val Acc=0.5031, Val Loss=1.9757, lr=0.1000
[2025-05-05 23:40:19,518][train][INFO] - Epoch 76/200, Val Acc=0.4710, Val Loss=2.1444, lr=0.1000
[2025-05-05 23:40:27,405][train][INFO] - Epoch 77/200, Val Acc=0.4951, Val Loss=1.9987, lr=0.1000
[2025-05-05 23:40:35,375][train][INFO] - Epoch 78/200, Val Acc=0.5042, Val Loss=2.0326, lr=0.1000
[2025-05-05 23:40:43,180][train][INFO] - Epoch 79/200, Val Acc=0.5238, Val Loss=1.9169, lr=0.1000
[2025-05-05 23:40:51,159][train][INFO] - Epoch 80/200, Val Acc=0.4772, Val Loss=2.1058, lr=0.1000
[2025-05-05 23:40:59,247][train][INFO] - Epoch 81/200, Val Acc=0.4605, Val Loss=2.1900, lr=0.1000
[2025-05-05 23:41:07,476][train][INFO] - Epoch 82/200, Val Acc=0.4733, Val Loss=2.1501, lr=0.1000
[2025-05-05 23:41:15,514][train][INFO] - Epoch 83/200, Val Acc=0.4991, Val Loss=1.9576, lr=0.1000
[2025-05-05 23:41:23,483][train][INFO] - Epoch 84/200, Val Acc=0.4772, Val Loss=2.0818, lr=0.1000
[2025-05-05 23:41:31,339][train][INFO] - Epoch 85/200, Val Acc=0.5178, Val Loss=1.8768, lr=0.1000
[2025-05-05 23:41:39,309][train][INFO] - Epoch 86/200, Val Acc=0.5269, Val Loss=1.8552, lr=0.1000
[2025-05-05 23:41:47,259][train][INFO] - Epoch 87/200, Val Acc=0.5138, Val Loss=1.9042, lr=0.1000
[2025-05-05 23:41:55,107][train][INFO] - Epoch 88/200, Val Acc=0.5224, Val Loss=1.8428, lr=0.1000
[2025-05-05 23:42:03,005][train][INFO] - Epoch 89/200, Val Acc=0.4860, Val Loss=2.1431, lr=0.1000
[2025-05-05 23:42:11,187][train][INFO] - Epoch 90/200, Val Acc=0.4406, Val Loss=2.3897, lr=0.1000
[2025-05-05 23:42:19,125][train][INFO] - Epoch 91/200, Val Acc=0.4878, Val Loss=2.0265, lr=0.1000
[2025-05-05 23:42:27,034][train][INFO] - Epoch 92/200, Val Acc=0.5278, Val Loss=1.8590, lr=0.1000
[2025-05-05 23:42:34,869][train][INFO] - Epoch 93/200, Val Acc=0.4701, Val Loss=2.1057, lr=0.1000
[2025-05-05 23:42:42,734][train][INFO] - Epoch 94/200, Val Acc=0.5129, Val Loss=1.9210, lr=0.1000
[2025-05-05 23:42:50,716][train][INFO] - Epoch 95/200, Val Acc=0.5349, Val Loss=1.8227, lr=0.1000
[2025-05-05 23:42:58,758][train][INFO] - Epoch 96/200, Val Acc=0.5119, Val Loss=1.9694, lr=0.1000
[2025-05-05 23:43:06,863][train][INFO] - Epoch 97/200, Val Acc=0.4699, Val Loss=2.1775, lr=0.1000
[2025-05-05 23:43:14,926][train][INFO] - Epoch 98/200, Val Acc=0.4960, Val Loss=2.0081, lr=0.1000
[2025-05-05 23:43:22,829][train][INFO] - Epoch 99/200, Val Acc=0.4481, Val Loss=2.2940, lr=0.1000
[2025-05-05 23:43:30,839][train][INFO] - Epoch 100/200, Val Acc=0.5248, Val Loss=1.8972, lr=0.1000
[2025-05-05 23:43:38,795][train][INFO] - Epoch 101/200, Val Acc=0.6930, Val Loss=1.1046, lr=0.0100
[2025-05-05 23:43:46,693][train][INFO] - Epoch 102/200, Val Acc=0.7062, Val Loss=1.0742, lr=0.0100
[2025-05-05 23:43:54,581][train][INFO] - Epoch 103/200, Val Acc=0.7092, Val Loss=1.0597, lr=0.0100
[2025-05-05 23:44:02,550][train][INFO] - Epoch 104/200, Val Acc=0.7102, Val Loss=1.0752, lr=0.0100
[2025-05-05 23:44:10,727][train][INFO] - Epoch 105/200, Val Acc=0.7090, Val Loss=1.0805, lr=0.0100
[2025-05-05 23:44:18,558][train][INFO] - Epoch 106/200, Val Acc=0.7093, Val Loss=1.0999, lr=0.0100
[2025-05-05 23:44:26,421][train][INFO] - Epoch 107/200, Val Acc=0.7041, Val Loss=1.1296, lr=0.0100
[2025-05-05 23:44:34,381][train][INFO] - Epoch 108/200, Val Acc=0.7118, Val Loss=1.1119, lr=0.0100
[2025-05-05 23:44:42,473][train][INFO] - Epoch 109/200, Val Acc=0.7090, Val Loss=1.1268, lr=0.0100
[2025-05-05 23:44:50,475][train][INFO] - Epoch 110/200, Val Acc=0.7033, Val Loss=1.1756, lr=0.0100
[2025-05-05 23:44:58,329][train][INFO] - Epoch 111/200, Val Acc=0.7089, Val Loss=1.1931, lr=0.0100
[2025-05-05 23:45:06,261][train][INFO] - Epoch 112/200, Val Acc=0.7054, Val Loss=1.2204, lr=0.0100
[2025-05-05 23:45:14,126][train][INFO] - Epoch 113/200, Val Acc=0.6965, Val Loss=1.2337, lr=0.0100
[2025-05-05 23:45:22,317][train][INFO] - Epoch 114/200, Val Acc=0.7011, Val Loss=1.2275, lr=0.0100
[2025-05-05 23:45:30,222][train][INFO] - Epoch 115/200, Val Acc=0.7029, Val Loss=1.2798, lr=0.0100
[2025-05-05 23:45:38,204][train][INFO] - Epoch 116/200, Val Acc=0.6947, Val Loss=1.2844, lr=0.0100
[2025-05-05 23:45:46,204][train][INFO] - Epoch 117/200, Val Acc=0.6951, Val Loss=1.3148, lr=0.0100
[2025-05-05 23:45:54,266][train][INFO] - Epoch 118/200, Val Acc=0.6960, Val Loss=1.2968, lr=0.0100
[2025-05-05 23:46:02,372][train][INFO] - Epoch 119/200, Val Acc=0.6897, Val Loss=1.3482, lr=0.0100
[2025-05-05 23:46:10,243][train][INFO] - Epoch 120/200, Val Acc=0.6903, Val Loss=1.3517, lr=0.0100
[2025-05-05 23:46:18,297][train][INFO] - Epoch 121/200, Val Acc=0.6907, Val Loss=1.3799, lr=0.0100
[2025-05-05 23:46:26,297][train][INFO] - Epoch 122/200, Val Acc=0.6857, Val Loss=1.3891, lr=0.0100
[2025-05-05 23:46:34,298][train][INFO] - Epoch 123/200, Val Acc=0.6920, Val Loss=1.3784, lr=0.0100
[2025-05-05 23:46:42,206][train][INFO] - Epoch 124/200, Val Acc=0.6764, Val Loss=1.4248, lr=0.0100
[2025-05-05 23:46:50,114][train][INFO] - Epoch 125/200, Val Acc=0.6783, Val Loss=1.4178, lr=0.0100
[2025-05-05 23:46:58,139][train][INFO] - Epoch 126/200, Val Acc=0.6807, Val Loss=1.4244, lr=0.0100
[2025-05-05 23:47:06,140][train][INFO] - Epoch 127/200, Val Acc=0.6801, Val Loss=1.4082, lr=0.0100
[2025-05-05 23:47:14,137][train][INFO] - Epoch 128/200, Val Acc=0.6734, Val Loss=1.4791, lr=0.0100
[2025-05-05 23:47:22,156][train][INFO] - Epoch 129/200, Val Acc=0.6780, Val Loss=1.4080, lr=0.0100
[2025-05-05 23:47:30,043][train][INFO] - Epoch 130/200, Val Acc=0.6625, Val Loss=1.5102, lr=0.0100
[2025-05-05 23:47:38,002][train][INFO] - Epoch 131/200, Val Acc=0.6707, Val Loss=1.4540, lr=0.0100
[2025-05-05 23:47:45,961][train][INFO] - Epoch 132/200, Val Acc=0.6775, Val Loss=1.4504, lr=0.0100
[2025-05-05 23:47:53,988][train][INFO] - Epoch 133/200, Val Acc=0.6845, Val Loss=1.4175, lr=0.0100
[2025-05-05 23:48:02,153][train][INFO] - Epoch 134/200, Val Acc=0.6719, Val Loss=1.4903, lr=0.0100
[2025-05-05 23:48:10,240][train][INFO] - Epoch 135/200, Val Acc=0.6723, Val Loss=1.4971, lr=0.0100
[2025-05-05 23:48:18,304][train][INFO] - Epoch 136/200, Val Acc=0.6816, Val Loss=1.4241, lr=0.0100
[2025-05-05 23:48:26,147][train][INFO] - Epoch 137/200, Val Acc=0.6756, Val Loss=1.4565, lr=0.0100
[2025-05-05 23:48:34,216][train][INFO] - Epoch 138/200, Val Acc=0.6780, Val Loss=1.4299, lr=0.0100
[2025-05-05 23:48:42,250][train][INFO] - Epoch 139/200, Val Acc=0.6749, Val Loss=1.4855, lr=0.0100
[2025-05-05 23:48:50,172][train][INFO] - Epoch 140/200, Val Acc=0.6681, Val Loss=1.4959, lr=0.0100
[2025-05-05 23:48:58,233][train][INFO] - Epoch 141/200, Val Acc=0.6765, Val Loss=1.4752, lr=0.0100
[2025-05-05 23:49:06,080][train][INFO] - Epoch 142/200, Val Acc=0.6803, Val Loss=1.4425, lr=0.0100
[2025-05-05 23:49:14,303][train][INFO] - Epoch 143/200, Val Acc=0.6675, Val Loss=1.5262, lr=0.0100
[2025-05-05 23:49:22,434][train][INFO] - Epoch 144/200, Val Acc=0.6788, Val Loss=1.4763, lr=0.0100
[2025-05-05 23:49:30,455][train][INFO] - Epoch 145/200, Val Acc=0.6630, Val Loss=1.5682, lr=0.0100
[2025-05-05 23:49:38,352][train][INFO] - Epoch 146/200, Val Acc=0.6710, Val Loss=1.5005, lr=0.0100
[2025-05-05 23:49:46,251][train][INFO] - Epoch 147/200, Val Acc=0.6720, Val Loss=1.4907, lr=0.0100
[2025-05-05 23:49:54,027][train][INFO] - Epoch 148/200, Val Acc=0.6703, Val Loss=1.4873, lr=0.0100
[2025-05-05 23:50:02,064][train][INFO] - Epoch 149/200, Val Acc=0.6697, Val Loss=1.4927, lr=0.0100
[2025-05-05 23:50:09,958][train][INFO] - Epoch 150/200, Val Acc=0.6708, Val Loss=1.5120, lr=0.0100
[2025-05-05 23:50:17,920][train][INFO] - Epoch 151/200, Val Acc=0.7194, Val Loss=1.2637, lr=0.0010
[2025-05-05 23:50:26,117][train][INFO] - Epoch 152/200, Val Acc=0.7263, Val Loss=1.2650, lr=0.0010
[2025-05-05 23:50:34,035][train][INFO] - Epoch 153/200, Val Acc=0.7251, Val Loss=1.2801, lr=0.0010
[2025-05-05 23:50:42,177][train][INFO] - Epoch 154/200, Val Acc=0.7275, Val Loss=1.2754, lr=0.0010
[2025-05-05 23:50:50,377][train][INFO] - Epoch 155/200, Val Acc=0.7254, Val Loss=1.2869, lr=0.0010
[2025-05-05 23:50:58,525][train][INFO] - Epoch 156/200, Val Acc=0.7305, Val Loss=1.2856, lr=0.0010
[2025-05-05 23:51:06,412][train][INFO] - Epoch 157/200, Val Acc=0.7269, Val Loss=1.2969, lr=0.0010
[2025-05-05 23:51:14,304][train][INFO] - Epoch 158/200, Val Acc=0.7294, Val Loss=1.2953, lr=0.0010
[2025-05-05 23:51:22,187][train][INFO] - Epoch 159/200, Val Acc=0.7307, Val Loss=1.3052, lr=0.0010
[2025-05-05 23:51:30,212][train][INFO] - Epoch 160/200, Val Acc=0.7295, Val Loss=1.3064, lr=0.0010
[2025-05-05 23:51:38,275][train][INFO] - Epoch 161/200, Val Acc=0.7299, Val Loss=1.3067, lr=0.0010
[2025-05-05 23:51:46,262][train][INFO] - Epoch 162/200, Val Acc=0.7292, Val Loss=1.3223, lr=0.0010
[2025-05-05 23:51:54,285][train][INFO] - Epoch 163/200, Val Acc=0.7330, Val Loss=1.3095, lr=0.0010
[2025-05-05 23:52:02,224][train][INFO] - Epoch 164/200, Val Acc=0.7318, Val Loss=1.3135, lr=0.0010
[2025-05-05 23:52:10,195][train][INFO] - Epoch 165/200, Val Acc=0.7316, Val Loss=1.3250, lr=0.0010
[2025-05-05 23:52:18,211][train][INFO] - Epoch 166/200, Val Acc=0.7322, Val Loss=1.3134, lr=0.0010
[2025-05-05 23:52:26,230][train][INFO] - Epoch 167/200, Val Acc=0.7294, Val Loss=1.3229, lr=0.0010
[2025-05-05 23:52:34,081][train][INFO] - Epoch 168/200, Val Acc=0.7307, Val Loss=1.3284, lr=0.0010
[2025-05-05 23:52:42,184][train][INFO] - Epoch 169/200, Val Acc=0.7322, Val Loss=1.3280, lr=0.0010
[2025-05-05 23:52:50,046][train][INFO] - Epoch 170/200, Val Acc=0.7306, Val Loss=1.3294, lr=0.0010
[2025-05-05 23:52:58,078][train][INFO] - Epoch 171/200, Val Acc=0.7303, Val Loss=1.3333, lr=0.0010
[2025-05-05 23:53:05,848][train][INFO] - Epoch 172/200, Val Acc=0.7325, Val Loss=1.3295, lr=0.0010
[2025-05-05 23:53:13,960][train][INFO] - Epoch 173/200, Val Acc=0.7306, Val Loss=1.3390, lr=0.0010
[2025-05-05 23:53:22,221][train][INFO] - Epoch 174/200, Val Acc=0.7320, Val Loss=1.3335, lr=0.0010
[2025-05-05 23:53:30,098][train][INFO] - Epoch 175/200, Val Acc=0.7331, Val Loss=1.3301, lr=0.0010
[2025-05-05 23:53:38,061][train][INFO] - Epoch 176/200, Val Acc=0.7322, Val Loss=1.3356, lr=0.0010
[2025-05-05 23:53:46,056][train][INFO] - Epoch 177/200, Val Acc=0.7317, Val Loss=1.3373, lr=0.0010
[2025-05-05 23:53:53,909][train][INFO] - Epoch 178/200, Val Acc=0.7327, Val Loss=1.3372, lr=0.0010
[2025-05-05 23:54:01,806][train][INFO] - Epoch 179/200, Val Acc=0.7333, Val Loss=1.3393, lr=0.0010
[2025-05-05 23:54:09,747][train][INFO] - Epoch 180/200, Val Acc=0.7328, Val Loss=1.3400, lr=0.0010
[2025-05-05 23:54:17,572][train][INFO] - Epoch 181/200, Val Acc=0.7323, Val Loss=1.3429, lr=0.0001
[2025-05-05 23:54:25,579][train][INFO] - Epoch 182/200, Val Acc=0.7331, Val Loss=1.3332, lr=0.0001
[2025-05-05 23:54:33,548][train][INFO] - Epoch 183/200, Val Acc=0.7339, Val Loss=1.3329, lr=0.0001
[2025-05-05 23:54:41,767][train][INFO] - Epoch 184/200, Val Acc=0.7334, Val Loss=1.3399, lr=0.0001
[2025-05-05 23:54:49,616][train][INFO] - Epoch 185/200, Val Acc=0.7321, Val Loss=1.3383, lr=0.0001
[2025-05-05 23:54:57,332][train][INFO] - Epoch 186/200, Val Acc=0.7338, Val Loss=1.3399, lr=0.0001
[2025-05-05 23:55:05,207][train][INFO] - Epoch 187/200, Val Acc=0.7335, Val Loss=1.3377, lr=0.0001
[2025-05-05 23:55:13,232][train][INFO] - Epoch 188/200, Val Acc=0.7335, Val Loss=1.3400, lr=0.0001
[2025-05-05 23:55:21,318][train][INFO] - Epoch 189/200, Val Acc=0.7332, Val Loss=1.3366, lr=0.0001
[2025-05-05 23:55:29,369][train][INFO] - Epoch 190/200, Val Acc=0.7325, Val Loss=1.3376, lr=0.0001
[2025-05-05 23:55:37,338][train][INFO] - Epoch 191/200, Val Acc=0.7324, Val Loss=1.3363, lr=0.0001
[2025-05-05 23:55:45,107][train][INFO] - Epoch 192/200, Val Acc=0.7325, Val Loss=1.3410, lr=0.0001
[2025-05-05 23:55:52,983][train][INFO] - Epoch 193/200, Val Acc=0.7339, Val Loss=1.3382, lr=0.0001
[2025-05-05 23:56:01,116][train][INFO] - Epoch 194/200, Val Acc=0.7340, Val Loss=1.3354, lr=0.0001
[2025-05-05 23:56:09,114][train][INFO] - Epoch 195/200, Val Acc=0.7358, Val Loss=1.3360, lr=0.0001
[2025-05-05 23:56:17,074][train][INFO] - Epoch 196/200, Val Acc=0.7320, Val Loss=1.3383, lr=0.0001
[2025-05-05 23:56:24,910][train][INFO] - Epoch 197/200, Val Acc=0.7344, Val Loss=1.3409, lr=0.0001
