[2025-05-02 00:11:21,739][generator][INFO] - Start generate dataset.
[2025-05-02 00:11:21,742][generator][INFO] - Config:
data_generator:
  model_name: VGG19
  dataset_name: CIFAR100
  big_batch_size: 500
  small_batch_size: 128
  num_workers: 4
  target: generate_dataset.VGG_generator.VGG19_on_CIFAR100_generator
  cfg:
    speed_up:
    - 2.2
    method: ${method}
    model_name: ${data_generator.model_name}
    dataset_name: ${data_generator.dataset_name}
_recursive_: true
level: 0
index: 0
num: 5
num_proc: 1
method: group_sl
name: ${data_generator.model_name}_on_${data_generator.dataset_name}
model_name: ${data_generator.model_name}
dataset_name: ${data_generator.dataset_name}
save_path: ../dataset_model/${name}_level_${level}_${index}
dataset_path: ../dataset/${data_generator.dataset_name}
cache_path: .cache/${index}
generator:
  _target_: ${data_generator.target}
  _recursive_: true
  _partial_: true
  level: ${level}
  method: ${method}
  num: ${num}
  cfg: ${data_generator.cfg}
  cfg_big_dataset: ${big_batch_dataset}
  cfg_small_dataset: ${small_batch_dataset}
dataset:
  dataset_name: ${data_generator.dataset_name}
  num_workers: ${data_generator.num_workers}
  big_batch: ${data_generator.big_batch_size}
  small_batch: ${data_generator.small_batch_size}
  dataset_path: ${dataset_path}
big_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.big_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}
small_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.small_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}

[2025-05-02 00:11:33,301][train][INFO] - Before training : Train Acc=0.0100  Val Acc=0.0100
[2025-05-02 00:11:41,813][train][INFO] - Epoch 1/200, Val Acc=0.0606, Val Loss=4.2031, lr=0.1000
[2025-05-02 00:13:43,812][train][INFO] - Epoch 16/200, Val Acc=0.3680, Val Loss=2.4850, lr=0.1000
[2025-05-02 00:13:51,880][train][INFO] - Epoch 17/200, Val Acc=0.4011, Val Loss=2.3038, lr=0.1000
[2025-05-02 00:13:59,997][train][INFO] - Epoch 18/200, Val Acc=0.3636, Val Loss=2.6101, lr=0.1000
[2025-05-02 00:14:08,038][train][INFO] - Epoch 19/200, Val Acc=0.4246, Val Loss=2.2835, lr=0.1000
[2025-05-02 00:14:15,996][train][INFO] - Epoch 20/200, Val Acc=0.3998, Val Loss=2.4188, lr=0.1000
[2025-05-02 00:14:23,753][train][INFO] - Epoch 21/200, Val Acc=0.4355, Val Loss=2.1951, lr=0.1000
[2025-05-02 00:14:32,015][train][INFO] - Epoch 22/200, Val Acc=0.4047, Val Loss=2.4116, lr=0.1000
[2025-05-02 00:14:40,108][train][INFO] - Epoch 23/200, Val Acc=0.4181, Val Loss=2.3489, lr=0.1000
[2025-05-02 00:14:48,451][train][INFO] - Epoch 24/200, Val Acc=0.4249, Val Loss=2.2358, lr=0.1000
[2025-05-02 00:14:56,427][train][INFO] - Epoch 25/200, Val Acc=0.4556, Val Loss=2.1028, lr=0.1000
[2025-05-02 00:15:04,605][train][INFO] - Epoch 26/200, Val Acc=0.4628, Val Loss=2.0509, lr=0.1000
[2025-05-02 00:15:13,053][train][INFO] - Epoch 27/200, Val Acc=0.4347, Val Loss=2.2027, lr=0.1000
[2025-05-02 00:15:21,447][train][INFO] - Epoch 28/200, Val Acc=0.4253, Val Loss=2.2968, lr=0.1000
[2025-05-02 00:15:29,752][train][INFO] - Epoch 29/200, Val Acc=0.4648, Val Loss=2.0587, lr=0.1000
[2025-05-02 00:15:37,908][train][INFO] - Epoch 30/200, Val Acc=0.4577, Val Loss=2.1420, lr=0.1000
[2025-05-02 00:15:45,761][train][INFO] - Epoch 31/200, Val Acc=0.4376, Val Loss=2.2705, lr=0.1000
[2025-05-02 00:15:54,188][train][INFO] - Epoch 32/200, Val Acc=0.4271, Val Loss=2.4194, lr=0.1000
[2025-05-02 00:16:02,426][train][INFO] - Epoch 33/200, Val Acc=0.4891, Val Loss=1.9771, lr=0.1000
[2025-05-02 00:16:10,536][train][INFO] - Epoch 34/200, Val Acc=0.4464, Val Loss=2.1994, lr=0.1000
[2025-05-02 00:16:18,968][train][INFO] - Epoch 35/200, Val Acc=0.5106, Val Loss=1.8664, lr=0.1000
[2025-05-02 00:16:27,395][train][INFO] - Epoch 36/200, Val Acc=0.4533, Val Loss=2.2628, lr=0.1000
[2025-05-02 00:16:35,641][train][INFO] - Epoch 37/200, Val Acc=0.4584, Val Loss=2.1535, lr=0.1000
[2025-05-02 00:16:43,766][train][INFO] - Epoch 38/200, Val Acc=0.4626, Val Loss=2.1277, lr=0.1000
[2025-05-02 00:16:51,627][train][INFO] - Epoch 39/200, Val Acc=0.4975, Val Loss=1.9679, lr=0.1000
[2025-05-02 00:16:59,747][train][INFO] - Epoch 40/200, Val Acc=0.4998, Val Loss=2.0078, lr=0.1000
[2025-05-02 00:17:07,929][train][INFO] - Epoch 41/200, Val Acc=0.4710, Val Loss=2.2265, lr=0.1000
[2025-05-02 00:17:16,105][train][INFO] - Epoch 42/200, Val Acc=0.4456, Val Loss=2.2169, lr=0.1000
[2025-05-02 00:17:24,257][train][INFO] - Epoch 43/200, Val Acc=0.4856, Val Loss=1.9818, lr=0.1000
[2025-05-02 00:17:32,470][train][INFO] - Epoch 44/200, Val Acc=0.4785, Val Loss=2.0649, lr=0.1000
[2025-05-02 00:17:40,777][train][INFO] - Epoch 45/200, Val Acc=0.4585, Val Loss=2.1669, lr=0.1000
[2025-05-02 00:17:48,818][train][INFO] - Epoch 46/200, Val Acc=0.4956, Val Loss=2.0374, lr=0.1000
[2025-05-02 00:17:56,741][train][INFO] - Epoch 47/200, Val Acc=0.4482, Val Loss=2.2661, lr=0.1000
[2025-05-02 00:18:04,816][train][INFO] - Epoch 48/200, Val Acc=0.4525, Val Loss=2.2336, lr=0.1000
[2025-05-02 00:18:12,902][train][INFO] - Epoch 49/200, Val Acc=0.4928, Val Loss=1.9887, lr=0.1000
[2025-05-02 00:18:21,108][train][INFO] - Epoch 50/200, Val Acc=0.4836, Val Loss=2.0833, lr=0.1000
[2025-05-02 00:18:29,324][train][INFO] - Epoch 51/200, Val Acc=0.4701, Val Loss=2.0481, lr=0.1000
[2025-05-02 00:18:37,654][train][INFO] - Epoch 52/200, Val Acc=0.4405, Val Loss=2.3192, lr=0.1000
[2025-05-02 00:18:45,544][train][INFO] - Epoch 53/200, Val Acc=0.4659, Val Loss=2.1587, lr=0.1000
[2025-05-02 00:18:53,474][train][INFO] - Epoch 54/200, Val Acc=0.4320, Val Loss=2.3954, lr=0.1000
[2025-05-02 00:19:01,502][train][INFO] - Epoch 55/200, Val Acc=0.5044, Val Loss=1.8953, lr=0.1000
[2025-05-02 00:19:09,913][train][INFO] - Epoch 56/200, Val Acc=0.4786, Val Loss=2.0885, lr=0.1000
[2025-05-02 00:19:20,639][train][INFO] - Epoch 57/200, Val Acc=0.4704, Val Loss=2.1142, lr=0.1000
[2025-05-02 00:19:31,373][train][INFO] - Epoch 58/200, Val Acc=0.4824, Val Loss=2.0368, lr=0.1000
[2025-05-02 00:19:42,133][train][INFO] - Epoch 59/200, Val Acc=0.5263, Val Loss=1.7999, lr=0.1000
[2025-05-02 00:19:52,845][train][INFO] - Epoch 60/200, Val Acc=0.4859, Val Loss=2.0548, lr=0.1000
[2025-05-02 00:20:03,643][train][INFO] - Epoch 61/200, Val Acc=0.4487, Val Loss=2.2963, lr=0.1000
[2025-05-02 00:20:14,296][train][INFO] - Epoch 62/200, Val Acc=0.5036, Val Loss=1.9708, lr=0.1000
[2025-05-02 00:20:25,107][train][INFO] - Epoch 63/200, Val Acc=0.4811, Val Loss=2.1160, lr=0.1000
[2025-05-02 00:20:35,746][train][INFO] - Epoch 64/200, Val Acc=0.4396, Val Loss=2.3187, lr=0.1000
[2025-05-02 00:20:46,569][train][INFO] - Epoch 65/200, Val Acc=0.4478, Val Loss=2.3116, lr=0.1000
[2025-05-02 00:20:57,215][train][INFO] - Epoch 66/200, Val Acc=0.4983, Val Loss=1.9986, lr=0.1000
[2025-05-02 00:21:08,036][train][INFO] - Epoch 67/200, Val Acc=0.5100, Val Loss=1.9001, lr=0.1000
[2025-05-02 00:21:18,774][train][INFO] - Epoch 68/200, Val Acc=0.4830, Val Loss=2.0575, lr=0.1000
[2025-05-02 00:21:29,497][train][INFO] - Epoch 69/200, Val Acc=0.5221, Val Loss=1.9212, lr=0.1000
[2025-05-02 00:21:40,247][train][INFO] - Epoch 70/200, Val Acc=0.4762, Val Loss=2.0580, lr=0.1000
[2025-05-02 00:21:51,131][train][INFO] - Epoch 71/200, Val Acc=0.4941, Val Loss=2.0436, lr=0.1000
[2025-05-02 00:22:01,743][train][INFO] - Epoch 72/200, Val Acc=0.5142, Val Loss=1.9592, lr=0.1000
[2025-05-02 00:22:12,767][train][INFO] - Epoch 73/200, Val Acc=0.4343, Val Loss=2.4182, lr=0.1000
[2025-05-02 00:22:23,522][train][INFO] - Epoch 74/200, Val Acc=0.4893, Val Loss=2.0496, lr=0.1000
[2025-05-02 00:22:34,317][train][INFO] - Epoch 75/200, Val Acc=0.4940, Val Loss=2.0302, lr=0.1000
[2025-05-02 00:22:45,135][train][INFO] - Epoch 76/200, Val Acc=0.4533, Val Loss=2.2869, lr=0.1000
[2025-05-02 00:22:55,792][train][INFO] - Epoch 77/200, Val Acc=0.4677, Val Loss=2.2013, lr=0.1000
[2025-05-02 00:23:06,630][train][INFO] - Epoch 78/200, Val Acc=0.5126, Val Loss=1.9237, lr=0.1000
[2025-05-02 00:23:17,374][train][INFO] - Epoch 79/200, Val Acc=0.5043, Val Loss=1.9627, lr=0.1000
[2025-05-02 00:23:28,004][train][INFO] - Epoch 80/200, Val Acc=0.4981, Val Loss=2.0515, lr=0.1000
[2025-05-02 00:23:38,880][train][INFO] - Epoch 81/200, Val Acc=0.4794, Val Loss=2.1289, lr=0.1000
[2025-05-02 00:23:49,545][train][INFO] - Epoch 82/200, Val Acc=0.4682, Val Loss=2.1405, lr=0.1000
[2025-05-02 00:24:00,233][train][INFO] - Epoch 83/200, Val Acc=0.4835, Val Loss=2.0851, lr=0.1000
[2025-05-02 00:24:10,994][train][INFO] - Epoch 84/200, Val Acc=0.4783, Val Loss=2.0995, lr=0.1000
[2025-05-02 00:24:21,571][train][INFO] - Epoch 85/200, Val Acc=0.4841, Val Loss=2.0400, lr=0.1000
[2025-05-02 00:24:32,247][train][INFO] - Epoch 86/200, Val Acc=0.4660, Val Loss=2.1670, lr=0.1000
[2025-05-02 00:24:42,873][train][INFO] - Epoch 87/200, Val Acc=0.4845, Val Loss=2.1052, lr=0.1000
[2025-05-02 00:24:53,609][train][INFO] - Epoch 88/200, Val Acc=0.5345, Val Loss=1.8400, lr=0.1000
[2025-05-02 00:25:03,983][train][INFO] - Epoch 89/200, Val Acc=0.4445, Val Loss=2.3516, lr=0.1000
[2025-05-02 00:25:14,831][train][INFO] - Epoch 90/200, Val Acc=0.4678, Val Loss=2.1876, lr=0.1000
[2025-05-02 00:25:25,303][train][INFO] - Epoch 91/200, Val Acc=0.5047, Val Loss=1.9695, lr=0.1000
[2025-05-02 00:25:35,975][train][INFO] - Epoch 92/200, Val Acc=0.4774, Val Loss=2.1095, lr=0.1000
[2025-05-02 00:25:46,746][train][INFO] - Epoch 93/200, Val Acc=0.4915, Val Loss=2.0082, lr=0.1000
[2025-05-02 00:25:57,527][train][INFO] - Epoch 94/200, Val Acc=0.5187, Val Loss=1.8655, lr=0.1000
[2025-05-02 00:26:08,490][train][INFO] - Epoch 95/200, Val Acc=0.4393, Val Loss=2.4196, lr=0.1000
[2025-05-02 00:26:19,439][train][INFO] - Epoch 96/200, Val Acc=0.4602, Val Loss=2.3118, lr=0.1000
[2025-05-02 00:26:30,103][train][INFO] - Epoch 97/200, Val Acc=0.4593, Val Loss=2.2666, lr=0.1000
[2025-05-02 00:26:40,856][train][INFO] - Epoch 98/200, Val Acc=0.4197, Val Loss=2.6796, lr=0.1000
[2025-05-02 00:26:51,637][train][INFO] - Epoch 99/200, Val Acc=0.5241, Val Loss=1.8426, lr=0.1000
[2025-05-02 00:27:02,481][train][INFO] - Epoch 100/200, Val Acc=0.4563, Val Loss=2.4041, lr=0.1000
[2025-05-02 00:27:13,091][train][INFO] - Epoch 101/200, Val Acc=0.6895, Val Loss=1.1188, lr=0.0100
[2025-05-02 00:27:23,627][train][INFO] - Epoch 102/200, Val Acc=0.7008, Val Loss=1.0904, lr=0.0100
[2025-05-02 00:27:34,265][train][INFO] - Epoch 103/200, Val Acc=0.7057, Val Loss=1.0682, lr=0.0100
[2025-05-02 00:27:45,010][train][INFO] - Epoch 104/200, Val Acc=0.7079, Val Loss=1.0896, lr=0.0100
[2025-05-02 00:27:55,404][train][INFO] - Epoch 105/200, Val Acc=0.7063, Val Loss=1.0835, lr=0.0100
[2025-05-02 00:28:05,255][train][INFO] - Epoch 106/200, Val Acc=0.7106, Val Loss=1.0969, lr=0.0100
[2025-05-02 00:28:15,248][train][INFO] - Epoch 107/200, Val Acc=0.7086, Val Loss=1.1203, lr=0.0100
[2025-05-02 00:28:24,996][train][INFO] - Epoch 108/200, Val Acc=0.7067, Val Loss=1.1447, lr=0.0100
[2025-05-02 00:28:34,840][train][INFO] - Epoch 109/200, Val Acc=0.7052, Val Loss=1.1589, lr=0.0100
[2025-05-02 00:28:44,751][train][INFO] - Epoch 110/200, Val Acc=0.7128, Val Loss=1.1609, lr=0.0100
[2025-05-02 00:28:54,397][train][INFO] - Epoch 111/200, Val Acc=0.7089, Val Loss=1.1825, lr=0.0100
[2025-05-02 00:29:03,949][train][INFO] - Epoch 112/200, Val Acc=0.7038, Val Loss=1.2185, lr=0.0100
[2025-05-02 00:29:13,545][train][INFO] - Epoch 113/200, Val Acc=0.7008, Val Loss=1.2396, lr=0.0100
[2025-05-02 00:29:23,048][train][INFO] - Epoch 114/200, Val Acc=0.7041, Val Loss=1.2414, lr=0.0100
[2025-05-02 00:29:32,861][train][INFO] - Epoch 115/200, Val Acc=0.6956, Val Loss=1.2745, lr=0.0100
[2025-05-02 00:29:43,632][train][INFO] - Epoch 116/200, Val Acc=0.6958, Val Loss=1.2909, lr=0.0100
[2025-05-02 00:29:54,485][train][INFO] - Epoch 117/200, Val Acc=0.6906, Val Loss=1.3308, lr=0.0100
[2025-05-02 00:30:05,072][train][INFO] - Epoch 118/200, Val Acc=0.6976, Val Loss=1.3173, lr=0.0100
[2025-05-02 00:30:15,903][train][INFO] - Epoch 119/200, Val Acc=0.6842, Val Loss=1.3689, lr=0.0100
[2025-05-02 00:30:26,568][train][INFO] - Epoch 120/200, Val Acc=0.6790, Val Loss=1.4013, lr=0.0100
[2025-05-02 00:30:37,333][train][INFO] - Epoch 121/200, Val Acc=0.6890, Val Loss=1.3750, lr=0.0100
[2025-05-02 00:30:48,030][train][INFO] - Epoch 122/200, Val Acc=0.6901, Val Loss=1.4011, lr=0.0100
[2025-05-02 00:30:58,745][train][INFO] - Epoch 123/200, Val Acc=0.6833, Val Loss=1.3727, lr=0.0100
[2025-05-02 00:31:09,508][train][INFO] - Epoch 124/200, Val Acc=0.6832, Val Loss=1.4087, lr=0.0100
[2025-05-02 00:31:20,180][train][INFO] - Epoch 125/200, Val Acc=0.6822, Val Loss=1.4103, lr=0.0100
[2025-05-02 00:31:31,208][train][INFO] - Epoch 126/200, Val Acc=0.6847, Val Loss=1.4075, lr=0.0100
[2025-05-02 00:31:41,907][train][INFO] - Epoch 127/200, Val Acc=0.6776, Val Loss=1.4123, lr=0.0100
[2025-05-02 00:31:52,535][train][INFO] - Epoch 128/200, Val Acc=0.6692, Val Loss=1.4645, lr=0.0100
[2025-05-02 00:32:03,256][train][INFO] - Epoch 129/200, Val Acc=0.6784, Val Loss=1.4499, lr=0.0100
[2025-05-02 00:32:13,967][train][INFO] - Epoch 130/200, Val Acc=0.6693, Val Loss=1.4777, lr=0.0100
[2025-05-02 00:32:24,643][train][INFO] - Epoch 131/200, Val Acc=0.6761, Val Loss=1.4727, lr=0.0100
[2025-05-02 00:32:35,289][train][INFO] - Epoch 132/200, Val Acc=0.6658, Val Loss=1.5069, lr=0.0100
[2025-05-02 00:32:46,051][train][INFO] - Epoch 133/200, Val Acc=0.6824, Val Loss=1.4242, lr=0.0100
[2025-05-02 00:32:56,531][train][INFO] - Epoch 134/200, Val Acc=0.6858, Val Loss=1.4086, lr=0.0100
[2025-05-02 00:33:07,175][train][INFO] - Epoch 135/200, Val Acc=0.6744, Val Loss=1.4714, lr=0.0100
[2025-05-02 00:33:18,040][train][INFO] - Epoch 136/200, Val Acc=0.6718, Val Loss=1.4682, lr=0.0100
[2025-05-02 00:33:28,774][train][INFO] - Epoch 137/200, Val Acc=0.6838, Val Loss=1.4270, lr=0.0100
[2025-05-02 00:33:39,371][train][INFO] - Epoch 138/200, Val Acc=0.6817, Val Loss=1.4191, lr=0.0100
[2025-05-02 00:33:49,915][train][INFO] - Epoch 139/200, Val Acc=0.6708, Val Loss=1.4982, lr=0.0100
[2025-05-02 00:34:00,750][train][INFO] - Epoch 140/200, Val Acc=0.6728, Val Loss=1.4807, lr=0.0100
[2025-05-02 00:34:11,655][train][INFO] - Epoch 141/200, Val Acc=0.6834, Val Loss=1.4511, lr=0.0100
[2025-05-02 00:34:22,306][train][INFO] - Epoch 142/200, Val Acc=0.6780, Val Loss=1.4337, lr=0.0100
[2025-05-02 00:34:32,863][train][INFO] - Epoch 143/200, Val Acc=0.6715, Val Loss=1.4797, lr=0.0100
[2025-05-02 00:34:43,495][train][INFO] - Epoch 144/200, Val Acc=0.6606, Val Loss=1.5435, lr=0.0100
[2025-05-02 00:34:54,352][train][INFO] - Epoch 145/200, Val Acc=0.6775, Val Loss=1.4680, lr=0.0100
[2025-05-02 00:35:05,177][train][INFO] - Epoch 146/200, Val Acc=0.6688, Val Loss=1.5400, lr=0.0100
[2025-05-02 00:35:15,755][train][INFO] - Epoch 147/200, Val Acc=0.6683, Val Loss=1.5181, lr=0.0100
[2025-05-02 00:35:26,559][train][INFO] - Epoch 148/200, Val Acc=0.6682, Val Loss=1.5211, lr=0.0100
[2025-05-02 00:35:37,219][train][INFO] - Epoch 149/200, Val Acc=0.6684, Val Loss=1.5026, lr=0.0100
[2025-05-02 00:35:48,016][train][INFO] - Epoch 150/200, Val Acc=0.6696, Val Loss=1.5024, lr=0.0100
[2025-05-02 00:35:58,711][train][INFO] - Epoch 151/200, Val Acc=0.7262, Val Loss=1.2277, lr=0.0010
[2025-05-02 00:36:09,370][train][INFO] - Epoch 152/200, Val Acc=0.7304, Val Loss=1.2338, lr=0.0010
[2025-05-02 00:36:20,056][train][INFO] - Epoch 153/200, Val Acc=0.7309, Val Loss=1.2379, lr=0.0010
[2025-05-02 00:36:30,885][train][INFO] - Epoch 154/200, Val Acc=0.7286, Val Loss=1.2506, lr=0.0010
[2025-05-02 00:36:41,606][train][INFO] - Epoch 155/200, Val Acc=0.7303, Val Loss=1.2519, lr=0.0010
[2025-05-02 00:36:52,419][train][INFO] - Epoch 156/200, Val Acc=0.7309, Val Loss=1.2567, lr=0.0010
[2025-05-02 00:37:03,148][train][INFO] - Epoch 157/200, Val Acc=0.7335, Val Loss=1.2640, lr=0.0010
[2025-05-02 00:37:14,028][train][INFO] - Epoch 158/200, Val Acc=0.7327, Val Loss=1.2617, lr=0.0010
[2025-05-02 00:37:24,799][train][INFO] - Epoch 159/200, Val Acc=0.7315, Val Loss=1.2731, lr=0.0010
[2025-05-02 00:37:35,590][train][INFO] - Epoch 160/200, Val Acc=0.7316, Val Loss=1.2804, lr=0.0010
[2025-05-02 00:37:46,231][train][INFO] - Epoch 161/200, Val Acc=0.7329, Val Loss=1.2775, lr=0.0010
[2025-05-02 00:37:56,936][train][INFO] - Epoch 162/200, Val Acc=0.7335, Val Loss=1.2776, lr=0.0010
[2025-05-02 00:38:07,635][train][INFO] - Epoch 163/200, Val Acc=0.7332, Val Loss=1.2876, lr=0.0010
[2025-05-02 00:38:17,729][train][INFO] - Epoch 164/200, Val Acc=0.7340, Val Loss=1.2888, lr=0.0010
[2025-05-02 00:38:27,350][train][INFO] - Epoch 165/200, Val Acc=0.7323, Val Loss=1.2982, lr=0.0010
[2025-05-02 00:38:37,255][train][INFO] - Epoch 166/200, Val Acc=0.7349, Val Loss=1.2942, lr=0.0010
[2025-05-02 00:38:47,237][train][INFO] - Epoch 167/200, Val Acc=0.7329, Val Loss=1.2950, lr=0.0010
[2025-05-02 00:38:57,177][train][INFO] - Epoch 168/200, Val Acc=0.7350, Val Loss=1.2922, lr=0.0010
[2025-05-02 00:39:06,899][train][INFO] - Epoch 169/200, Val Acc=0.7341, Val Loss=1.2990, lr=0.0010
[2025-05-02 00:39:16,407][train][INFO] - Epoch 170/200, Val Acc=0.7336, Val Loss=1.2970, lr=0.0010
[2025-05-02 00:39:26,074][train][INFO] - Epoch 171/200, Val Acc=0.7365, Val Loss=1.2929, lr=0.0010
[2025-05-02 00:39:35,650][train][INFO] - Epoch 172/200, Val Acc=0.7326, Val Loss=1.3031, lr=0.0010
[2025-05-02 00:39:45,415][train][INFO] - Epoch 173/200, Val Acc=0.7373, Val Loss=1.2976, lr=0.0010
[2025-05-02 00:39:55,377][train][INFO] - Epoch 174/200, Val Acc=0.7334, Val Loss=1.3063, lr=0.0010
[2025-05-02 00:40:06,307][train][INFO] - Epoch 175/200, Val Acc=0.7364, Val Loss=1.3013, lr=0.0010
[2025-05-02 00:40:17,157][train][INFO] - Epoch 176/200, Val Acc=0.7358, Val Loss=1.3033, lr=0.0010
[2025-05-02 00:40:27,823][train][INFO] - Epoch 177/200, Val Acc=0.7328, Val Loss=1.3097, lr=0.0010
[2025-05-02 00:40:38,594][train][INFO] - Epoch 178/200, Val Acc=0.7346, Val Loss=1.3054, lr=0.0010
[2025-05-02 00:40:49,156][train][INFO] - Epoch 179/200, Val Acc=0.7351, Val Loss=1.3043, lr=0.0010
[2025-05-02 00:40:59,877][train][INFO] - Epoch 180/200, Val Acc=0.7347, Val Loss=1.3024, lr=0.0010
[2025-05-02 00:41:10,772][train][INFO] - Epoch 181/200, Val Acc=0.7358, Val Loss=1.3054, lr=0.0001
[2025-05-02 00:41:21,599][train][INFO] - Epoch 182/200, Val Acc=0.7349, Val Loss=1.3059, lr=0.0001
[2025-05-02 00:41:32,506][train][INFO] - Epoch 183/200, Val Acc=0.7362, Val Loss=1.3033, lr=0.0001
[2025-05-02 00:41:43,098][train][INFO] - Epoch 184/200, Val Acc=0.7354, Val Loss=1.3010, lr=0.0001
[2025-05-02 00:41:53,596][train][INFO] - Epoch 185/200, Val Acc=0.7368, Val Loss=1.3066, lr=0.0001
[2025-05-02 00:42:04,175][train][INFO] - Epoch 186/200, Val Acc=0.7348, Val Loss=1.3063, lr=0.0001
[2025-05-02 00:42:14,907][train][INFO] - Epoch 187/200, Val Acc=0.7360, Val Loss=1.3099, lr=0.0001
[2025-05-02 00:42:25,653][train][INFO] - Epoch 188/200, Val Acc=0.7371, Val Loss=1.3052, lr=0.0001
[2025-05-02 00:42:36,371][train][INFO] - Epoch 189/200, Val Acc=0.7364, Val Loss=1.3061, lr=0.0001
[2025-05-02 00:42:47,101][train][INFO] - Epoch 190/200, Val Acc=0.7370, Val Loss=1.3042, lr=0.0001
[2025-05-02 00:42:57,733][train][INFO] - Epoch 191/200, Val Acc=0.7367, Val Loss=1.3073, lr=0.0001
[2025-05-02 00:43:08,657][train][INFO] - Epoch 192/200, Val Acc=0.7350, Val Loss=1.3031, lr=0.0001
[2025-05-02 00:43:19,240][train][INFO] - Epoch 193/200, Val Acc=0.7362, Val Loss=1.3089, lr=0.0001
[2025-05-02 00:43:29,968][train][INFO] - Epoch 194/200, Val Acc=0.7354, Val Loss=1.3028, lr=0.0001
[2025-05-02 00:43:40,769][train][INFO] - Epoch 195/200, Val Acc=0.7351, Val Loss=1.3036, lr=0.0001
[2025-05-02 00:43:51,562][train][INFO] - Epoch 196/200, Val Acc=0.7355, Val Loss=1.3039, lr=0.0001
[2025-05-02 00:44:02,278][train][INFO] - Epoch 197/200, Val Acc=0.7374, Val Loss=1.3049, lr=0.0001
