[2025-04-29 23:28:18,378][generator][INFO] - Start generate dataset.
[2025-04-29 23:28:18,381][generator][INFO] - Config:
data_generator:
  model_name: VGG19
  dataset_name: CIFAR100
  big_batch_size: 500
  small_batch_size: 128
  num_workers: 4
  target: generate_dataset.VGG_generator.VGG19_on_CIFAR100_generator
  cfg:
    speed_up:
    - 2.2
    method: ${method}
    model_name: ${data_generator.model_name}
    dataset_name: ${data_generator.dataset_name}
_recursive_: true
level: 0
index: 0
num: 5
num_proc: 1
method: group_sl
name: ${data_generator.model_name}_on_${data_generator.dataset_name}
model_name: ${data_generator.model_name}
dataset_name: ${data_generator.dataset_name}
save_path: ../dataset_model/${name}_level_${level}_${index}
dataset_path: ../dataset/${data_generator.dataset_name}
cache_path: .cache/${index}
generator:
  _target_: ${data_generator.target}
  _recursive_: true
  _partial_: true
  level: ${level}
  method: ${method}
  num: ${num}
  cfg: ${data_generator.cfg}
  cfg_big_dataset: ${big_batch_dataset}
  cfg_small_dataset: ${small_batch_dataset}
dataset:
  dataset_name: ${data_generator.dataset_name}
  num_workers: ${data_generator.num_workers}
  big_batch: ${data_generator.big_batch_size}
  small_batch: ${data_generator.small_batch_size}
  dataset_path: ${dataset_path}
big_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.big_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}
small_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.small_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}

[2025-04-29 23:28:30,276][train][INFO] - Before training : Train Acc=0.0101  Val Acc=0.0101
[2025-04-29 23:28:38,628][train][INFO] - Epoch 1/200, Val Acc=0.0762, Val Loss=3.8597, lr=0.1000
[2025-04-29 23:33:56,752][train][INFO] - Epoch 39/200, Val Acc=0.5078, Val Loss=1.8820, lr=0.1000
[2025-04-29 23:34:05,245][train][INFO] - Epoch 40/200, Val Acc=0.4634, Val Loss=2.1631, lr=0.1000
[2025-04-29 23:34:13,441][train][INFO] - Epoch 41/200, Val Acc=0.4401, Val Loss=2.3602, lr=0.1000
[2025-04-29 23:34:21,693][train][INFO] - Epoch 42/200, Val Acc=0.4768, Val Loss=2.0973, lr=0.1000
[2025-04-29 23:34:29,923][train][INFO] - Epoch 43/200, Val Acc=0.3924, Val Loss=2.5704, lr=0.1000
[2025-04-29 23:34:38,474][train][INFO] - Epoch 44/200, Val Acc=0.5245, Val Loss=1.8108, lr=0.1000
[2025-04-29 23:34:46,537][train][INFO] - Epoch 45/200, Val Acc=0.4047, Val Loss=2.6597, lr=0.1000
[2025-04-29 23:34:54,750][train][INFO] - Epoch 46/200, Val Acc=0.5204, Val Loss=1.8746, lr=0.1000
[2025-04-29 23:35:03,169][train][INFO] - Epoch 47/200, Val Acc=0.4522, Val Loss=2.2428, lr=0.1000
[2025-04-29 23:35:11,425][train][INFO] - Epoch 48/200, Val Acc=0.4182, Val Loss=2.4619, lr=0.1000
[2025-04-29 23:35:19,933][train][INFO] - Epoch 49/200, Val Acc=0.5034, Val Loss=1.9591, lr=0.1000
[2025-04-29 23:35:27,989][train][INFO] - Epoch 50/200, Val Acc=0.5028, Val Loss=1.9596, lr=0.1000
[2025-04-29 23:35:36,454][train][INFO] - Epoch 51/200, Val Acc=0.5031, Val Loss=1.9341, lr=0.1000
[2025-04-29 23:35:44,377][train][INFO] - Epoch 52/200, Val Acc=0.4846, Val Loss=2.0662, lr=0.1000
[2025-04-29 23:35:53,284][train][INFO] - Epoch 53/200, Val Acc=0.4915, Val Loss=1.9982, lr=0.1000
[2025-04-29 23:36:01,796][train][INFO] - Epoch 54/200, Val Acc=0.4955, Val Loss=2.0066, lr=0.1000
[2025-04-29 23:36:10,141][train][INFO] - Epoch 55/200, Val Acc=0.4834, Val Loss=2.0405, lr=0.1000
[2025-04-29 23:36:18,587][train][INFO] - Epoch 56/200, Val Acc=0.5035, Val Loss=1.9533, lr=0.1000
[2025-04-29 23:36:27,033][train][INFO] - Epoch 57/200, Val Acc=0.5110, Val Loss=1.8688, lr=0.1000
[2025-04-29 23:36:35,390][train][INFO] - Epoch 58/200, Val Acc=0.4994, Val Loss=2.0095, lr=0.1000
[2025-04-29 23:36:44,031][train][INFO] - Epoch 59/200, Val Acc=0.4696, Val Loss=2.1752, lr=0.1000
[2025-04-29 23:36:52,449][train][INFO] - Epoch 60/200, Val Acc=0.5245, Val Loss=1.8372, lr=0.1000
[2025-04-29 23:37:01,143][train][INFO] - Epoch 61/200, Val Acc=0.4804, Val Loss=2.1132, lr=0.1000
[2025-04-29 23:37:09,418][train][INFO] - Epoch 62/200, Val Acc=0.4553, Val Loss=2.2771, lr=0.1000
[2025-04-29 23:37:18,037][train][INFO] - Epoch 63/200, Val Acc=0.4903, Val Loss=2.0480, lr=0.1000
[2025-04-29 23:37:26,375][train][INFO] - Epoch 64/200, Val Acc=0.4983, Val Loss=1.9848, lr=0.1000
[2025-04-29 23:37:34,774][train][INFO] - Epoch 65/200, Val Acc=0.5267, Val Loss=1.8143, lr=0.1000
[2025-04-29 23:37:43,115][train][INFO] - Epoch 66/200, Val Acc=0.5277, Val Loss=1.8281, lr=0.1000
[2025-04-29 23:37:51,862][train][INFO] - Epoch 67/200, Val Acc=0.4640, Val Loss=2.1865, lr=0.1000
[2025-04-29 23:38:00,421][train][INFO] - Epoch 68/200, Val Acc=0.4568, Val Loss=2.2546, lr=0.1000
[2025-04-29 23:38:08,450][train][INFO] - Epoch 69/200, Val Acc=0.5181, Val Loss=1.9011, lr=0.1000
[2025-04-29 23:38:16,863][train][INFO] - Epoch 70/200, Val Acc=0.5235, Val Loss=1.8485, lr=0.1000
[2025-04-29 23:38:25,372][train][INFO] - Epoch 71/200, Val Acc=0.4990, Val Loss=1.9907, lr=0.1000
[2025-04-29 23:38:33,525][train][INFO] - Epoch 72/200, Val Acc=0.4747, Val Loss=2.1576, lr=0.1000
[2025-04-29 23:38:41,728][train][INFO] - Epoch 73/200, Val Acc=0.5126, Val Loss=1.9202, lr=0.1000
[2025-04-29 23:38:50,146][train][INFO] - Epoch 74/200, Val Acc=0.4680, Val Loss=2.2139, lr=0.1000
[2025-04-29 23:38:58,518][train][INFO] - Epoch 75/200, Val Acc=0.4932, Val Loss=1.9733, lr=0.1000
[2025-04-29 23:39:06,722][train][INFO] - Epoch 76/200, Val Acc=0.5282, Val Loss=1.8735, lr=0.1000
[2025-04-29 23:39:15,456][train][INFO] - Epoch 77/200, Val Acc=0.5009, Val Loss=1.9829, lr=0.1000
[2025-04-29 23:39:24,360][train][INFO] - Epoch 78/200, Val Acc=0.4619, Val Loss=2.3105, lr=0.1000
[2025-04-29 23:39:32,983][train][INFO] - Epoch 79/200, Val Acc=0.4991, Val Loss=2.0581, lr=0.1000
[2025-04-29 23:39:41,231][train][INFO] - Epoch 80/200, Val Acc=0.5020, Val Loss=1.9697, lr=0.1000
[2025-04-29 23:39:49,956][train][INFO] - Epoch 81/200, Val Acc=0.4893, Val Loss=2.0617, lr=0.1000
[2025-04-29 23:39:58,416][train][INFO] - Epoch 82/200, Val Acc=0.5090, Val Loss=2.0104, lr=0.1000
[2025-04-29 23:40:06,612][train][INFO] - Epoch 83/200, Val Acc=0.4146, Val Loss=2.4363, lr=0.1000
[2025-04-29 23:40:15,013][train][INFO] - Epoch 84/200, Val Acc=0.4585, Val Loss=2.2429, lr=0.1000
[2025-04-29 23:40:23,467][train][INFO] - Epoch 85/200, Val Acc=0.4816, Val Loss=2.0556, lr=0.1000
[2025-04-29 23:40:31,919][train][INFO] - Epoch 86/200, Val Acc=0.5176, Val Loss=1.8885, lr=0.1000
[2025-04-29 23:40:40,119][train][INFO] - Epoch 87/200, Val Acc=0.5191, Val Loss=1.9129, lr=0.1000
[2025-04-29 23:40:48,464][train][INFO] - Epoch 88/200, Val Acc=0.5242, Val Loss=1.8464, lr=0.1000
[2025-04-29 23:40:56,982][train][INFO] - Epoch 89/200, Val Acc=0.4634, Val Loss=2.2258, lr=0.1000
[2025-04-29 23:41:05,332][train][INFO] - Epoch 90/200, Val Acc=0.4900, Val Loss=2.0686, lr=0.1000
[2025-04-29 23:41:13,895][train][INFO] - Epoch 91/200, Val Acc=0.4788, Val Loss=2.1206, lr=0.1000
[2025-04-29 23:41:22,192][train][INFO] - Epoch 92/200, Val Acc=0.4921, Val Loss=2.0877, lr=0.1000
[2025-04-29 23:41:30,312][train][INFO] - Epoch 93/200, Val Acc=0.5129, Val Loss=1.8673, lr=0.1000
[2025-04-29 23:41:38,529][train][INFO] - Epoch 94/200, Val Acc=0.5177, Val Loss=1.9215, lr=0.1000
[2025-04-29 23:41:46,686][train][INFO] - Epoch 95/200, Val Acc=0.4784, Val Loss=2.0855, lr=0.1000
[2025-04-29 23:41:55,364][train][INFO] - Epoch 96/200, Val Acc=0.4834, Val Loss=2.1438, lr=0.1000
[2025-04-29 23:42:03,538][train][INFO] - Epoch 97/200, Val Acc=0.4799, Val Loss=2.1268, lr=0.1000
[2025-04-29 23:42:11,711][train][INFO] - Epoch 98/200, Val Acc=0.5160, Val Loss=1.9084, lr=0.1000
[2025-04-29 23:42:19,826][train][INFO] - Epoch 99/200, Val Acc=0.4687, Val Loss=2.2253, lr=0.1000
[2025-04-29 23:42:28,263][train][INFO] - Epoch 100/200, Val Acc=0.4940, Val Loss=1.9933, lr=0.1000
[2025-04-29 23:42:36,851][train][INFO] - Epoch 101/200, Val Acc=0.6891, Val Loss=1.0999, lr=0.0100
[2025-04-29 23:42:45,275][train][INFO] - Epoch 102/200, Val Acc=0.7049, Val Loss=1.0778, lr=0.0100
[2025-04-29 23:42:53,634][train][INFO] - Epoch 103/200, Val Acc=0.7046, Val Loss=1.0741, lr=0.0100
[2025-04-29 23:43:02,227][train][INFO] - Epoch 104/200, Val Acc=0.7043, Val Loss=1.0772, lr=0.0100
[2025-04-29 23:43:10,387][train][INFO] - Epoch 105/200, Val Acc=0.7144, Val Loss=1.0677, lr=0.0100
[2025-04-29 23:43:19,203][train][INFO] - Epoch 106/200, Val Acc=0.7133, Val Loss=1.0829, lr=0.0100
[2025-04-29 23:43:28,150][train][INFO] - Epoch 107/200, Val Acc=0.7193, Val Loss=1.0862, lr=0.0100
[2025-04-29 23:43:37,058][train][INFO] - Epoch 108/200, Val Acc=0.7005, Val Loss=1.1560, lr=0.0100
[2025-04-29 23:43:45,900][train][INFO] - Epoch 109/200, Val Acc=0.6973, Val Loss=1.1731, lr=0.0100
[2025-04-29 23:43:54,868][train][INFO] - Epoch 110/200, Val Acc=0.7059, Val Loss=1.1564, lr=0.0100
[2025-04-29 23:44:03,871][train][INFO] - Epoch 111/200, Val Acc=0.6993, Val Loss=1.1874, lr=0.0100
[2025-04-29 23:44:12,916][train][INFO] - Epoch 112/200, Val Acc=0.7004, Val Loss=1.2005, lr=0.0100
[2025-04-29 23:44:21,798][train][INFO] - Epoch 113/200, Val Acc=0.7033, Val Loss=1.2283, lr=0.0100
[2025-04-29 23:44:30,777][train][INFO] - Epoch 114/200, Val Acc=0.7012, Val Loss=1.2307, lr=0.0100
[2025-04-29 23:44:39,630][train][INFO] - Epoch 115/200, Val Acc=0.6931, Val Loss=1.2794, lr=0.0100
[2025-04-29 23:44:48,509][train][INFO] - Epoch 116/200, Val Acc=0.6962, Val Loss=1.2884, lr=0.0100
[2025-04-29 23:44:57,566][train][INFO] - Epoch 117/200, Val Acc=0.6913, Val Loss=1.3030, lr=0.0100
[2025-04-29 23:45:06,375][train][INFO] - Epoch 118/200, Val Acc=0.6964, Val Loss=1.3142, lr=0.0100
[2025-04-29 23:45:15,277][train][INFO] - Epoch 119/200, Val Acc=0.6876, Val Loss=1.3400, lr=0.0100
[2025-04-29 23:45:23,968][train][INFO] - Epoch 120/200, Val Acc=0.6920, Val Loss=1.3407, lr=0.0100
[2025-04-29 23:45:32,725][train][INFO] - Epoch 121/200, Val Acc=0.6905, Val Loss=1.3646, lr=0.0100
[2025-04-29 23:45:41,595][train][INFO] - Epoch 122/200, Val Acc=0.6896, Val Loss=1.3525, lr=0.0100
[2025-04-29 23:45:50,494][train][INFO] - Epoch 123/200, Val Acc=0.6810, Val Loss=1.4290, lr=0.0100
[2025-04-29 23:45:59,201][train][INFO] - Epoch 124/200, Val Acc=0.6822, Val Loss=1.4011, lr=0.0100
[2025-04-29 23:46:08,051][train][INFO] - Epoch 125/200, Val Acc=0.6835, Val Loss=1.4105, lr=0.0100
[2025-04-29 23:46:17,039][train][INFO] - Epoch 126/200, Val Acc=0.6879, Val Loss=1.3883, lr=0.0100
[2025-04-29 23:46:25,955][train][INFO] - Epoch 127/200, Val Acc=0.6847, Val Loss=1.3963, lr=0.0100
[2025-04-29 23:46:34,882][train][INFO] - Epoch 128/200, Val Acc=0.6896, Val Loss=1.3479, lr=0.0100
[2025-04-29 23:46:43,738][train][INFO] - Epoch 129/200, Val Acc=0.6741, Val Loss=1.4743, lr=0.0100
[2025-04-29 23:46:52,540][train][INFO] - Epoch 130/200, Val Acc=0.6726, Val Loss=1.4592, lr=0.0100
[2025-04-29 23:47:01,514][train][INFO] - Epoch 131/200, Val Acc=0.6826, Val Loss=1.4219, lr=0.0100
[2025-04-29 23:47:10,476][train][INFO] - Epoch 132/200, Val Acc=0.6692, Val Loss=1.4962, lr=0.0100
[2025-04-29 23:47:19,546][train][INFO] - Epoch 133/200, Val Acc=0.6843, Val Loss=1.4093, lr=0.0100
[2025-04-29 23:47:28,253][train][INFO] - Epoch 134/200, Val Acc=0.6783, Val Loss=1.4490, lr=0.0100
[2025-04-29 23:47:37,163][train][INFO] - Epoch 135/200, Val Acc=0.6750, Val Loss=1.4813, lr=0.0100
[2025-04-29 23:47:45,877][train][INFO] - Epoch 136/200, Val Acc=0.6745, Val Loss=1.4655, lr=0.0100
[2025-04-29 23:47:54,774][train][INFO] - Epoch 137/200, Val Acc=0.6797, Val Loss=1.4547, lr=0.0100
[2025-04-29 23:48:03,541][train][INFO] - Epoch 138/200, Val Acc=0.6797, Val Loss=1.4797, lr=0.0100
[2025-04-29 23:48:12,372][train][INFO] - Epoch 139/200, Val Acc=0.6642, Val Loss=1.5129, lr=0.0100
[2025-04-29 23:48:21,276][train][INFO] - Epoch 140/200, Val Acc=0.6814, Val Loss=1.4170, lr=0.0100
[2025-04-29 23:48:30,054][train][INFO] - Epoch 141/200, Val Acc=0.6828, Val Loss=1.4263, lr=0.0100
[2025-04-29 23:48:38,773][train][INFO] - Epoch 142/200, Val Acc=0.6702, Val Loss=1.4833, lr=0.0100
[2025-04-29 23:48:47,555][train][INFO] - Epoch 143/200, Val Acc=0.6678, Val Loss=1.5259, lr=0.0100
[2025-04-29 23:48:56,390][train][INFO] - Epoch 144/200, Val Acc=0.6771, Val Loss=1.4822, lr=0.0100
[2025-04-29 23:49:04,932][train][INFO] - Epoch 145/200, Val Acc=0.6761, Val Loss=1.4757, lr=0.0100
[2025-04-29 23:49:13,902][train][INFO] - Epoch 146/200, Val Acc=0.6745, Val Loss=1.5261, lr=0.0100
[2025-04-29 23:49:22,442][train][INFO] - Epoch 147/200, Val Acc=0.6825, Val Loss=1.4436, lr=0.0100
[2025-04-29 23:49:30,936][train][INFO] - Epoch 148/200, Val Acc=0.6786, Val Loss=1.4658, lr=0.0100
[2025-04-29 23:49:39,539][train][INFO] - Epoch 149/200, Val Acc=0.6666, Val Loss=1.5364, lr=0.0100
[2025-04-29 23:49:48,089][train][INFO] - Epoch 150/200, Val Acc=0.6701, Val Loss=1.4878, lr=0.0100
[2025-04-29 23:49:56,570][train][INFO] - Epoch 151/200, Val Acc=0.7206, Val Loss=1.2578, lr=0.0010
[2025-04-29 23:50:05,110][train][INFO] - Epoch 152/200, Val Acc=0.7274, Val Loss=1.2557, lr=0.0010
[2025-04-29 23:50:13,755][train][INFO] - Epoch 153/200, Val Acc=0.7247, Val Loss=1.2573, lr=0.0010
[2025-04-29 23:50:22,577][train][INFO] - Epoch 154/200, Val Acc=0.7282, Val Loss=1.2640, lr=0.0010
[2025-04-29 23:50:31,199][train][INFO] - Epoch 155/200, Val Acc=0.7303, Val Loss=1.2670, lr=0.0010
[2025-04-29 23:50:39,818][train][INFO] - Epoch 156/200, Val Acc=0.7295, Val Loss=1.2753, lr=0.0010
[2025-04-29 23:50:47,904][train][INFO] - Epoch 157/200, Val Acc=0.7335, Val Loss=1.2777, lr=0.0010
[2025-04-29 23:50:56,521][train][INFO] - Epoch 158/200, Val Acc=0.7297, Val Loss=1.2869, lr=0.0010
[2025-04-29 23:51:04,921][train][INFO] - Epoch 159/200, Val Acc=0.7321, Val Loss=1.2855, lr=0.0010
[2025-04-29 23:51:13,183][train][INFO] - Epoch 160/200, Val Acc=0.7296, Val Loss=1.2930, lr=0.0010
[2025-04-29 23:51:21,734][train][INFO] - Epoch 161/200, Val Acc=0.7314, Val Loss=1.2951, lr=0.0010
[2025-04-29 23:51:30,457][train][INFO] - Epoch 162/200, Val Acc=0.7308, Val Loss=1.3018, lr=0.0010
[2025-04-29 23:51:38,981][train][INFO] - Epoch 163/200, Val Acc=0.7324, Val Loss=1.3021, lr=0.0010
[2025-04-29 23:51:47,399][train][INFO] - Epoch 164/200, Val Acc=0.7295, Val Loss=1.3004, lr=0.0010
[2025-04-29 23:51:55,551][train][INFO] - Epoch 165/200, Val Acc=0.7315, Val Loss=1.2991, lr=0.0010
[2025-04-29 23:52:03,473][train][INFO] - Epoch 166/200, Val Acc=0.7338, Val Loss=1.3006, lr=0.0010
[2025-04-29 23:52:11,732][train][INFO] - Epoch 167/200, Val Acc=0.7334, Val Loss=1.3100, lr=0.0010
[2025-04-29 23:52:20,269][train][INFO] - Epoch 168/200, Val Acc=0.7351, Val Loss=1.3078, lr=0.0010
[2025-04-29 23:52:28,902][train][INFO] - Epoch 169/200, Val Acc=0.7337, Val Loss=1.3113, lr=0.0010
[2025-04-29 23:52:37,734][train][INFO] - Epoch 170/200, Val Acc=0.7330, Val Loss=1.3105, lr=0.0010
[2025-04-29 23:52:46,568][train][INFO] - Epoch 171/200, Val Acc=0.7339, Val Loss=1.3181, lr=0.0010
[2025-04-29 23:52:55,457][train][INFO] - Epoch 172/200, Val Acc=0.7320, Val Loss=1.3141, lr=0.0010
[2025-04-29 23:53:04,379][train][INFO] - Epoch 173/200, Val Acc=0.7343, Val Loss=1.3237, lr=0.0010
[2025-04-29 23:53:13,461][train][INFO] - Epoch 174/200, Val Acc=0.7324, Val Loss=1.3200, lr=0.0010
[2025-04-29 23:53:22,646][train][INFO] - Epoch 175/200, Val Acc=0.7348, Val Loss=1.3143, lr=0.0010
[2025-04-29 23:53:31,785][train][INFO] - Epoch 176/200, Val Acc=0.7319, Val Loss=1.3227, lr=0.0010
[2025-04-29 23:53:40,889][train][INFO] - Epoch 177/200, Val Acc=0.7338, Val Loss=1.3189, lr=0.0010
[2025-04-29 23:53:50,079][train][INFO] - Epoch 178/200, Val Acc=0.7309, Val Loss=1.3241, lr=0.0010
[2025-04-29 23:53:59,231][train][INFO] - Epoch 179/200, Val Acc=0.7350, Val Loss=1.3186, lr=0.0010
