[2025-05-02 00:11:51,923][generator][INFO] - Start generate dataset.
[2025-05-02 00:11:51,926][generator][INFO] - Config:
data_generator:
  model_name: VGG19
  dataset_name: CIFAR100
  big_batch_size: 500
  small_batch_size: 128
  num_workers: 4
  target: generate_dataset.VGG_generator.VGG19_on_CIFAR100_generator
  cfg:
    speed_up:
    - 2.2
    method: ${method}
    model_name: ${data_generator.model_name}
    dataset_name: ${data_generator.dataset_name}
_recursive_: true
level: 0
index: 1
num: 5
num_proc: 1
method: group_sl
name: ${data_generator.model_name}_on_${data_generator.dataset_name}
model_name: ${data_generator.model_name}
dataset_name: ${data_generator.dataset_name}
save_path: ../dataset_model/${name}_level_${level}_${index}
dataset_path: ../dataset/${data_generator.dataset_name}
cache_path: .cache/${index}
generator:
  _target_: ${data_generator.target}
  _recursive_: true
  _partial_: true
  level: ${level}
  method: ${method}
  num: ${num}
  cfg: ${data_generator.cfg}
  cfg_big_dataset: ${big_batch_dataset}
  cfg_small_dataset: ${small_batch_dataset}
dataset:
  dataset_name: ${data_generator.dataset_name}
  num_workers: ${data_generator.num_workers}
  big_batch: ${data_generator.big_batch_size}
  small_batch: ${data_generator.small_batch_size}
  dataset_path: ${dataset_path}
big_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.big_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}
small_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.small_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}

[2025-05-02 00:12:03,261][train][INFO] - Before training : Train Acc=0.0104  Val Acc=0.0099
[2025-05-02 00:12:11,427][train][INFO] - Epoch 1/200, Val Acc=0.0883, Val Loss=3.8446, lr=0.1000
[2025-05-02 00:12:19,674][train][INFO] - Epoch 2/200, Val Acc=0.1180, Val Loss=3.6895, lr=0.1000
[2025-05-02 00:12:27,689][train][INFO] - Epoch 3/200, Val Acc=0.1687, Val Loss=3.3536, lr=0.1000
[2025-05-02 00:12:35,748][train][INFO] - Epoch 4/200, Val Acc=0.1774, Val Loss=3.4470, lr=0.1000
[2025-05-02 00:12:43,718][train][INFO] - Epoch 5/200, Val Acc=0.2515, Val Loss=3.0594, lr=0.1000
[2025-05-02 00:12:52,109][train][INFO] - Epoch 6/200, Val Acc=0.2917, Val Loss=2.7079, lr=0.1000
[2025-05-02 00:13:00,269][train][INFO] - Epoch 7/200, Val Acc=0.2876, Val Loss=2.7900, lr=0.1000
[2025-05-02 00:13:08,594][train][INFO] - Epoch 8/200, Val Acc=0.3056, Val Loss=2.7108, lr=0.1000
[2025-05-02 00:13:16,829][train][INFO] - Epoch 9/200, Val Acc=0.3446, Val Loss=2.5575, lr=0.1000
[2025-05-02 00:13:25,008][train][INFO] - Epoch 10/200, Val Acc=0.3702, Val Loss=2.4942, lr=0.1000
[2025-05-02 00:13:33,390][train][INFO] - Epoch 11/200, Val Acc=0.3775, Val Loss=2.4393, lr=0.1000
[2025-05-02 00:13:41,673][train][INFO] - Epoch 12/200, Val Acc=0.3994, Val Loss=2.2989, lr=0.1000
[2025-05-02 00:13:49,940][train][INFO] - Epoch 13/200, Val Acc=0.3388, Val Loss=2.6624, lr=0.1000
[2025-05-02 00:13:57,937][train][INFO] - Epoch 14/200, Val Acc=0.3896, Val Loss=2.4530, lr=0.1000
[2025-05-02 00:14:06,226][train][INFO] - Epoch 15/200, Val Acc=0.4138, Val Loss=2.2919, lr=0.1000
[2025-05-02 00:14:14,352][train][INFO] - Epoch 16/200, Val Acc=0.4460, Val Loss=2.1105, lr=0.1000
[2025-05-02 00:14:22,553][train][INFO] - Epoch 17/200, Val Acc=0.4238, Val Loss=2.1728, lr=0.1000
[2025-05-02 00:14:31,109][train][INFO] - Epoch 18/200, Val Acc=0.3935, Val Loss=2.4300, lr=0.1000
[2025-05-02 00:14:39,317][train][INFO] - Epoch 19/200, Val Acc=0.4191, Val Loss=2.3154, lr=0.1000
[2025-05-02 00:14:47,643][train][INFO] - Epoch 20/200, Val Acc=0.3932, Val Loss=2.5350, lr=0.1000
[2025-05-02 00:14:55,955][train][INFO] - Epoch 21/200, Val Acc=0.3890, Val Loss=2.5752, lr=0.1000
